Date,Open,High,Low,Close,Adj Close,Volume
2020-03-27,31.500000,32.270000,31.209999,31.360001,31.116207,316500
2020-03-30,31.709999,31.969999,30.530001,31.969999,31.721462,252600
2020-03-31,32.290001,32.290001,30.629999,31.280001,31.036829,244500
2020-04-01,30.000000,30.879999,28.820000,29.129999,28.903542,201900
2020-04-02,28.860001,30.270000,28.709000,30.084999,29.851116,227400
2020-04-03,30.240000,30.500000,29.540001,29.790001,29.558413,81100
2020-04-06,31.490000,31.870001,30.950001,31.790001,31.542864,130900
2020-04-07,32.990002,33.090000,31.400000,31.480000,31.235271,186500
2020-04-08,32.299999,32.584999,31.499001,32.560001,32.306877,148500
2020-04-09,33.290001,33.529999,32.669998,33.299999,33.041122,294500
2020-04-13,33.610001,33.610001,32.382999,33.529999,33.269333,205600
2020-04-14,34.759998,35.610001,34.230000,35.520000,35.243866,300500
2020-04-15,34.930000,35.549999,34.000000,35.049999,34.777519,325200
2020-04-16,35.869999,36.289001,35.355000,36.209999,35.928501,295600
2020-04-17,37.619999,37.619999,36.619999,37.410000,37.119171,276800
2020-04-20,37.259998,39.320000,37.080002,38.560001,38.260235,560700
2020-04-21,38.419998,38.488998,36.910000,37.750000,37.456528,338600
2020-04-22,38.939999,39.400002,38.424999,38.919998,38.617432,420500
2020-04-23,39.570000,40.000000,38.750000,38.775002,38.473564,358200
2020-04-24,39.619999,40.270000,39.009998,40.060001,39.748573,451200
2020-04-27,41.009998,42.610001,40.779999,41.915001,41.589153,828600
2020-04-28,42.990002,43.029999,40.070000,40.590000,40.274452,810800
2020-04-29,41.290001,42.036999,40.360001,41.810001,41.484966,305600
2020-04-30,41.830002,42.000000,40.650002,40.689999,40.373672,265700
2020-05-01,39.509998,40.000000,38.849998,39.849998,39.540203,421600
2020-05-04,39.750000,41.220001,39.590000,41.180000,40.859863,228000
2020-05-05,42.020000,42.298000,41.240002,41.570000,41.246834,386700
2020-05-06,41.880001,42.529999,41.311001,41.799999,41.475044,431600
2020-05-07,42.619999,42.619999,41.509998,42.009998,41.683411,280500
2020-05-08,42.889999,43.500000,42.290001,43.230000,42.893929,390500
2020-05-11,43.020000,46.479000,42.799999,46.070000,45.711849,799400
2020-05-12,46.869999,47.169998,44.799999,45.139999,44.789078,809600
2020-05-13,45.480000,45.889999,41.500999,43.139999,42.804626,1195900
2020-05-14,42.880001,43.340000,41.650002,42.540001,42.209293,376800
2020-05-15,42.470001,45.029999,42.220001,44.889999,44.541023,450000
2020-05-18,47.490002,47.490002,46.119999,47.049999,46.684231,888600
2020-05-19,47.290001,48.119999,46.509998,46.610001,46.247650,697000
2020-05-20,47.720001,48.270000,47.250000,48.130001,47.755836,881400
2020-05-21,48.169998,48.560001,47.009998,48.180000,47.805447,710300
2020-05-22,48.389999,49.599998,47.849998,49.560001,49.174721,597600
2020-05-26,51.160000,51.160000,47.900002,48.009998,47.636765,940700
2020-05-27,48.270000,48.270000,44.099998,46.150002,45.791229,910500
2020-05-28,46.060001,46.759998,45.069000,45.290001,44.937916,515600
2020-05-29,45.259998,46.380001,44.700001,46.340000,45.979752,478500
2020-06-01,46.770000,47.740002,46.119999,47.410000,47.041431,552700
2020-06-02,47.500000,48.200001,46.667999,48.110001,47.735992,385900
2020-06-03,48.610001,48.680000,46.900002,46.900002,46.535397,713700
2020-06-04,46.520000,47.459999,45.020000,45.160000,44.808922,485600
2020-06-05,45.770000,46.410000,44.700001,44.875000,44.526138,888100
2020-06-08,44.990002,45.279999,44.500000,44.869999,44.521175,474000
2020-06-09,44.500000,46.139999,44.299999,45.308998,44.956764,588500
2020-06-10,45.439999,46.270000,45.119999,45.860001,45.503483,473300
2020-06-11,44.529999,44.759998,42.360001,42.599998,42.268826,697400
2020-06-12,44.230000,44.340000,42.195000,43.549999,43.211441,590500
2020-06-15,42.619999,45.820000,42.619999,45.810001,45.453873,483200
2020-06-16,47.250000,47.250000,45.049999,46.450001,46.088898,522400
2020-06-17,46.980000,47.183998,46.340000,46.590000,46.227806,376200
2020-06-18,46.599998,47.750000,46.310001,47.189999,46.823139,380600
2020-06-19,47.910000,48.689999,47.389999,47.959999,47.587154,519700
2020-06-22,48.880001,51.230000,48.730000,51.220001,50.821815,1035400
2020-06-23,52.119999,54.169998,51.599998,53.080002,52.667355,1221300
2020-06-24,52.639999,53.379002,50.560001,51.310001,50.911114,842700
2020-06-25,51.410000,52.702999,50.700001,52.450001,52.042252,636900
2020-06-26,52.619999,52.740002,50.439999,50.520000,50.127254,595000
2020-06-29,50.549999,51.539001,49.630001,51.000000,50.603523,613700
2020-06-30,50.950001,52.250000,50.355000,52.160000,51.754505,411900
2020-07-01,52.180000,53.529999,51.860001,53.189999,52.776497,640300
2020-07-02,54.320000,54.750000,53.380001,54.060001,53.639736,571300
2020-07-06,55.439999,55.759998,54.230000,55.099998,54.671650,895600
2020-07-07,54.869999,57.150002,54.362000,56.150002,55.713490,917300
2020-07-08,57.040001,57.980000,56.520000,57.630001,57.181984,925300
2020-07-09,58.330002,58.419998,56.209999,57.459999,57.013302,778900
2020-07-10,57.540001,57.630001,55.610001,55.720001,55.286831,715500
2020-07-13,56.770000,58.470001,54.310001,54.529999,54.106079,1038100
2020-07-14,54.180000,55.779999,52.919998,55.779999,55.346363,870600
2020-07-15,57.000000,57.950001,56.259998,57.575001,57.127411,1857100
2020-07-16,57.009998,57.154999,55.720001,56.049999,55.614262,798600
2020-07-17,56.560001,57.470001,56.213001,57.139999,56.695789,754800
2020-07-20,57.889999,58.740002,57.430000,58.610001,58.154362,921100
2020-07-21,59.500000,59.500000,57.000000,57.080002,56.636257,825400
2020-07-22,57.340000,57.500000,56.250000,57.020000,56.576725,510100
2020-07-23,57.220001,57.490002,54.810001,55.270000,54.840328,869200
2020-07-24,54.799999,54.848999,53.110001,53.779999,53.361912,829700
2020-07-27,54.119999,56.430000,54.119999,56.310001,55.872246,1326200
2020-07-28,56.290001,56.290001,54.049999,54.049999,53.629810,752200
2020-07-29,54.470001,54.560001,53.549999,53.720001,53.302380,562300
2020-07-30,53.360001,54.910000,53.152000,54.669998,54.244991,617700
2020-07-31,55.189999,55.200001,53.009998,53.700001,53.282536,590300
2020-08-03,54.279999,57.099998,54.049999,56.820000,56.378277,1649800
2020-08-04,56.980000,57.459999,56.000000,57.430000,56.983536,741100
2020-08-05,57.400002,58.209999,56.779999,58.080002,57.628483,901200
2020-08-06,58.490002,58.705002,57.320000,57.740002,57.291126,517500
2020-08-07,57.419998,57.825001,55.439999,56.180000,55.743256,737400
2020-08-10,58.230000,59.700001,57.840000,58.349998,57.896381,627200
2020-08-11,58.759998,58.759998,56.160000,56.250000,55.812710,673300
2020-08-12,56.689999,58.130001,56.470001,57.910000,57.459805,563500
2020-08-13,58.240002,59.700001,58.139999,59.410000,58.948143,652600
2020-08-14,59.660000,59.660000,58.285999,58.560001,58.104752,447300
2020-08-17,59.209999,61.119999,58.785000,60.959999,60.486092,644500
2020-08-18,61.779999,61.900002,60.541000,61.740002,61.260033,691400
2020-08-19,62.119999,63.959999,62.000000,62.849998,62.361401,1155400
2020-08-20,62.860001,62.930000,62.080002,62.459999,61.974430,741500
2020-08-21,62.869999,63.419998,62.459999,62.970001,62.480469,700800
2020-08-24,64.339996,64.339996,60.349998,60.689999,60.218193,1395300
2020-08-25,60.985001,61.169998,60.009998,61.060001,60.585316,633600
2020-08-26,61.119999,62.020000,60.828999,61.310001,60.833374,1189100
2020-08-27,61.740002,61.740002,59.509998,60.279999,59.811378,796000
2020-08-28,60.889999,61.400002,60.389999,60.880001,60.406715,582700
2020-08-31,61.099998,62.410000,60.990002,61.915001,61.433670,1033500
2020-09-01,62.320000,62.320000,61.395000,61.900002,61.418789,772000
2020-09-02,62.480000,62.480000,60.340000,62.230000,61.746220,729500
2020-09-03,61.650002,61.720001,57.549999,58.000000,57.549107,1506200
2020-09-04,57.689999,58.278000,52.799999,56.299999,55.862320,1752000
2020-09-08,54.750000,56.549000,54.261002,55.220001,54.790718,694000
2020-09-09,56.360001,57.709999,56.040001,57.360001,56.914082,690000
2020-09-10,57.910000,59.070000,56.631001,57.049999,56.606491,673100
2020-09-11,57.209999,58.355000,56.500000,57.160000,56.715633,558000
2020-09-14,58.279999,60.500000,58.035000,60.369999,59.900681,894000
2020-09-15,61.560001,62.105000,60.869999,61.520000,61.041740,862100
2020-09-16,62.099998,63.169998,61.820000,62.250000,61.766064,1139800
2020-09-17,60.700001,61.959999,60.287998,61.660000,61.180653,631100
2020-09-18,62.139999,63.169998,61.374001,63.080002,62.589615,545400
2020-09-21,61.990002,62.070000,59.939999,61.520000,61.041740,788000
2020-09-22,62.180000,62.639999,60.419998,62.570000,62.083576,620100
2020-09-23,62.660000,62.860001,59.779999,60.070000,59.603012,665100
2020-09-24,58.950001,60.889999,58.132999,60.119999,59.652622,589700
2020-09-25,60.480000,62.450001,59.933998,62.349998,61.865288,651100
2020-09-28,63.720001,63.820000,62.290001,63.150002,62.659069,754600
2020-09-29,63.240002,64.650002,62.910000,64.239998,63.740593,1013100
2020-09-30,64.620003,64.930000,63.200001,63.709999,63.214714,756200
2020-10-01,64.550003,64.899002,63.923000,64.760002,64.256554,690700
2020-10-02,63.180000,64.580002,63.119999,63.389999,62.897202,615600
2020-10-05,64.769997,67.320000,64.360001,67.250000,66.727196,1376900
2020-10-06,67.480003,68.820000,66.786003,67.279999,66.756958,1349400
2020-10-07,68.199997,70.650002,68.019997,70.180000,69.634415,1408500
2020-10-08,72.239998,72.355003,71.220001,71.750000,71.192215,1895900
2020-10-09,72.680000,73.949997,72.290001,73.809998,73.236191,1607600
2020-10-12,75.339996,75.339996,73.260002,73.290001,72.720238,1737900
2020-10-13,73.400002,75.459999,73.000000,75.029999,74.446709,1127600
2020-10-14,75.769997,76.220001,73.199997,73.330002,72.759933,1511200
2020-10-15,71.589996,73.184998,71.000000,72.919998,72.353111,901500
2020-10-16,73.760002,74.720001,73.330002,73.680000,73.107208,964200
2020-10-19,74.739998,74.849998,72.910004,73.269997,72.700394,1123900
2020-10-20,73.980003,73.980003,71.279999,71.370003,70.815170,1127400
2020-10-21,70.750000,71.000000,67.540001,67.730003,67.203468,1708000
2020-10-22,68.389999,69.599998,67.599998,69.290001,68.751335,1011500
2020-10-23,69.879997,70.121002,68.709999,70.110001,69.564964,675000
2020-10-26,69.629997,71.169998,68.142998,69.110001,68.572739,1230800
2020-10-27,69.400002,71.300003,69.364998,71.050003,70.497658,823900
2020-10-28,69.459999,69.510002,67.930000,68.349998,67.818642,993500
2020-10-29,68.349998,68.900002,67.669998,68.540001,68.007164,835300
2020-10-30,67.849998,68.419998,64.900002,65.739998,65.228935,1404000
2020-11-02,66.750000,66.750000,64.331001,65.500000,64.990799,1125100
2020-11-03,66.110001,67.598999,65.010002,67.080002,66.558517,811000
2020-11-04,69.330002,70.825996,68.720001,69.959999,69.416122,1464900
2020-11-05,72.239998,73.279999,71.099998,73.070000,72.501953,1957400
2020-11-06,72.870003,73.542000,71.199997,72.790001,72.224129,1044800
2020-11-09,77.410004,77.480003,69.800003,69.949997,69.406204,2243500
2020-11-10,70.169998,70.580002,66.959999,69.330002,68.791023,1111600
2020-11-11,70.870003,73.269997,70.675003,73.099998,72.531715,1235900
2020-11-12,73.699997,74.610001,72.529999,73.279999,72.710320,1152200
2020-11-13,74.220001,75.080002,73.653000,74.089996,73.514015,943200
2020-11-16,75.410004,75.410004,72.806999,73.680000,73.107208,1491900
2020-11-17,74.029999,74.529999,72.699997,74.480003,73.900993,1030200
2020-11-18,74.900002,75.900002,74.220001,74.269997,73.692619,1468500
2020-11-19,74.489998,75.519997,74.139999,75.089996,74.506241,1015700
2020-11-20,75.489998,76.669998,74.610001,76.449997,75.855667,1106100
2020-11-23,77.230003,78.029999,76.099998,77.059998,76.460930,1781100
2020-11-24,78.370003,78.370003,74.663002,74.720001,74.139122,1887600
2020-11-25,75.120003,75.330002,74.314003,74.730003,74.149048,1020200
2020-11-27,75.599998,79.639999,75.339996,79.610001,78.991112,1100500
2020-11-30,81.070000,81.809998,78.050003,81.699997,81.064857,2353000
2020-12-01,83.290001,85.089996,82.189003,82.980003,82.334915,3019700
2020-12-02,82.410004,83.099998,80.669998,82.870003,82.225769,1757200
2020-12-03,83.839996,86.580002,82.900002,86.139999,85.470345,2429100
2020-12-04,87.540001,89.790001,86.199997,89.669998,88.972900,3185500
2020-12-07,91.769997,96.989998,91.500000,94.660004,93.924110,5420200
2020-12-08,95.730003,95.779999,93.599998,94.660004,93.924110,3217100
2020-12-09,96.000000,97.000000,90.720001,91.779999,91.066498,4309100
2020-12-10,90.639999,98.500000,90.599998,97.459999,96.702339,4003200
2020-12-11,97.699997,98.650002,94.500000,95.860001,95.114777,4370100
2020-12-14,99.680000,101.180000,95.480003,95.639999,94.896492,5103800
2020-12-15,97.550003,97.813004,92.879997,94.680000,93.943954,5706600
2020-12-16,95.250000,95.322998,93.204002,93.320000,92.594528,3774800
2020-12-17,94.250000,94.657997,93.349998,94.089996,93.358536,2460600
2020-12-18,95.099998,95.339996,93.970001,94.709999,93.973717,2702100
2020-12-21,94.510002,101.660004,93.610001,100.449997,99.669090,7246800
2020-12-22,104.900002,106.169998,102.559998,105.529999,104.709602,8417900
2020-12-23,108.010002,108.139999,103.209999,105.209999,104.392090,7118300
2020-12-24,105.970001,106.500000,102.290001,103.099998,102.298492,4206900
2020-12-28,105.800003,106.160004,101.464996,101.620003,100.830002,7030500
2020-12-29,99.650002,99.660004,90.449997,94.129997,94.129997,15040000
2020-12-30,95.559998,97.559998,95.300003,96.040001,96.040001,5468000
2020-12-31,96.419998,96.540001,92.059998,93.260002,93.260002,7883600
