Date,Open,High,Low,Close,Adj Close,Volume
2020-04-24,36.849998,37.083000,36.250000,36.950001,36.630600,29900
2020-04-27,37.139999,38.794998,37.139999,38.685001,38.350605,58000
2020-04-28,39.540001,39.540001,38.120998,38.340000,38.008587,68400
2020-04-29,39.200001,40.549999,38.870998,40.419998,40.070602,294800
2020-04-30,40.490002,40.500000,39.139999,39.450001,39.108990,56700
2020-05-01,38.220001,38.619999,37.000000,37.380001,37.056885,57700
2020-05-04,36.980000,38.090000,36.889999,38.020000,37.691353,33700
2020-05-05,38.889999,39.230000,38.419998,38.470001,38.137463,57300
2020-05-06,38.990002,39.509998,38.771999,39.200001,38.861153,57500
2020-05-07,39.599998,39.740002,39.270000,39.560001,39.218040,36300
2020-05-08,40.330002,40.980000,40.139999,40.980000,40.625763,75300
2020-05-11,40.799999,41.400002,40.220001,41.070000,40.714985,75800
2020-05-12,41.389999,41.389999,40.071999,40.099998,39.753368,70300
2020-05-13,40.299999,40.551998,38.779999,39.410000,39.069336,209000
2020-05-14,38.720001,39.609001,38.154999,39.609001,39.266617,40300
2020-05-15,39.340000,40.238998,39.118999,40.139999,39.793026,71300
2020-05-18,41.650002,42.410000,41.445000,42.310001,41.944271,120600
2020-05-19,42.439999,42.810001,42.009998,42.099998,41.736080,108100
2020-05-20,42.849998,43.410000,42.599998,43.250000,42.876144,141100
2020-05-21,43.470001,43.549999,42.610001,43.230000,42.856316,99200
2020-05-22,43.150002,43.389999,42.735001,43.380001,43.005020,89200
2020-05-26,44.599998,45.230000,44.345001,44.790001,44.402832,208500
2020-05-27,45.340000,45.340000,43.259998,44.959999,44.571362,156700
2020-05-28,45.209999,45.330002,44.110001,44.220001,43.837757,113000
2020-05-29,44.259998,44.919998,43.648998,44.860001,44.472225,86300
2020-06-01,45.180000,45.950001,44.748001,45.700001,45.304966,136400
2020-06-02,45.900002,46.099998,45.470001,45.970001,45.572632,170700
2020-06-03,46.610001,46.900002,46.299999,46.779999,46.375629,158700
2020-06-04,46.689999,46.770000,45.700001,46.009998,45.612282,106400
2020-06-05,47.099998,47.119999,46.709999,46.830002,46.425198,105800
2020-06-08,47.130001,47.470001,46.900002,47.380001,46.970444,133900
2020-06-09,47.230000,47.840000,46.689999,47.450001,47.039837,183100
2020-06-10,48.070000,48.226002,47.374001,47.840000,47.426468,140400
2020-06-11,46.259998,46.398998,44.439999,44.470001,44.085598,263500
2020-06-12,45.834999,45.970001,44.000000,44.869999,44.482140,167600
2020-06-15,44.009998,45.820000,43.450001,45.669998,45.275223,144800
2020-06-16,47.080002,47.168999,45.730000,46.700001,46.296322,161000
2020-06-17,47.099998,47.099998,46.189999,46.279999,45.879951,118300
2020-06-18,45.950001,46.365002,45.750000,46.169998,45.770901,90700
2020-06-19,46.660000,46.769001,45.490002,45.869999,45.473495,128300
2020-06-22,45.840000,46.669998,45.560001,46.529999,46.127789,118000
2020-06-23,47.160000,47.209999,46.500000,46.580002,46.177361,128400
2020-06-24,46.310001,46.580002,45.049999,45.310001,44.918339,190200
2020-06-25,45.459999,46.220001,44.730000,46.220001,45.820469,77100
2020-06-26,46.299999,46.319000,45.200001,45.259998,44.868767,59700
2020-06-29,45.459999,46.060001,44.930000,46.060001,45.661854,87700
2020-06-30,46.180000,47.480000,46.180000,47.310001,46.901051,185400
2020-07-01,47.240002,47.689999,47.070000,47.470001,47.059666,180300
2020-07-02,48.810001,49.090000,48.439999,48.549999,48.130329,250200
2020-07-06,49.900002,50.310001,49.570999,50.209999,49.775978,676900
2020-07-07,50.220001,50.442001,49.443001,49.520000,49.091946,222900
2020-07-08,50.000000,50.349998,49.435001,50.040001,49.607449,224600
2020-07-09,50.619999,50.660000,49.290001,50.259998,49.825546,242200
2020-07-10,50.349998,51.169998,49.759998,51.169998,50.727680,141400
2020-07-13,52.430000,53.459999,50.400002,50.509998,50.073383,303400
2020-07-14,50.200001,50.930000,49.353001,50.880001,50.440189,184800
2020-07-15,51.660000,52.009998,50.730000,51.919998,51.471195,138000
2020-07-16,51.419998,51.659000,51.000000,51.509998,51.064739,102000
2020-07-17,51.970001,52.330002,51.660000,52.270000,51.818172,214600
2020-07-20,52.459999,54.160000,52.349998,54.099998,53.632351,272000
2020-07-21,54.700001,54.849998,53.580002,53.720001,53.255638,214500
2020-07-22,53.959999,54.351002,53.590000,53.889999,53.424168,152100
2020-07-23,54.400002,54.570000,52.660000,53.279999,52.819443,220600
2020-07-24,52.459999,52.939999,51.924999,52.349998,51.897480,178800
2020-07-27,52.820000,54.099998,52.615002,54.099998,53.632351,215700
2020-07-28,53.720001,53.790001,52.939999,53.020000,52.561691,111600
2020-07-29,53.450001,54.000000,53.311001,53.759998,53.295292,141100
2020-07-30,53.060001,53.320000,52.439999,53.105000,52.645954,130400
2020-07-31,53.220001,53.410000,52.070000,52.779999,52.323765,147500
2020-08-03,53.180000,53.930000,52.915001,53.799999,53.334946,275800
2020-08-04,53.900002,54.139999,53.660000,54.040001,53.572872,193700
2020-08-05,54.310001,54.959999,54.099998,54.950001,54.475006,214900
2020-08-06,54.709999,54.709999,53.799999,54.150002,53.681923,213600
2020-08-07,54.130001,54.130001,52.759998,53.320000,52.859097,185500
2020-08-10,53.610001,53.619999,52.680000,53.000000,52.541862,159600
2020-08-11,53.500000,53.500000,52.169998,52.380001,51.927223,181000
2020-08-12,53.099998,53.630001,52.720001,53.490002,53.027630,180500
2020-08-13,53.639999,54.299999,53.570999,53.950001,53.483650,163600
2020-08-14,54.290001,54.290001,53.599998,53.849998,53.384514,95600
2020-08-17,54.380001,54.924999,54.263000,54.910000,54.435352,176900
2020-08-18,55.470001,55.500000,54.810001,55.250000,54.772415,177900
2020-08-19,55.369999,55.590000,54.901001,55.020000,54.544403,228700
2020-08-20,54.650002,55.500999,54.250000,55.380001,54.901291,193200
2020-08-21,55.720001,55.919998,55.380001,55.740002,55.258179,186000
2020-08-24,56.590000,56.650002,55.750000,56.349998,55.862904,239800
2020-08-25,56.459999,57.570000,56.290001,57.549999,57.052532,217500
2020-08-26,57.919998,59.200001,57.674999,58.669998,58.162849,324100
2020-08-27,58.990002,59.000000,57.419998,58.110001,57.607693,285300
2020-08-28,58.540001,58.866001,58.139999,58.820000,58.311554,171700
2020-08-31,58.965000,60.700001,58.840000,60.490002,59.967121,348900
2020-09-01,60.720001,61.830002,60.201000,61.830002,61.295536,342400
2020-09-02,62.919998,62.970001,60.567001,62.150002,61.612770,321900
2020-09-03,61.110001,61.110001,57.959999,58.419998,57.915009,494100
2020-09-04,58.160000,58.900002,54.790001,57.650002,57.151669,456400
2020-09-08,55.000000,56.879002,55.000000,55.279999,54.802155,626300
2020-09-09,56.669998,58.160000,56.299999,58.009998,57.508553,309200
2020-09-10,58.900002,59.150002,56.759998,57.200001,56.705559,255300
2020-09-11,57.849998,58.075001,56.279999,57.099998,56.606419,154200
2020-09-14,58.009998,58.730000,57.591000,58.529999,58.024059,188700
2020-09-15,59.810001,59.810001,58.901001,59.369999,58.856800,265400
2020-09-16,59.619999,60.119999,58.930000,58.990002,58.480087,258300
2020-09-17,57.860001,58.150002,56.882000,57.450001,56.953396,353400
2020-09-18,58.150002,58.189999,56.349998,57.180000,56.685730,141800
2020-09-21,56.310001,56.459999,54.840000,56.430000,55.942215,260600
2020-09-22,56.410000,56.500000,55.189999,56.130001,55.644806,183400
2020-09-23,55.939999,56.049999,54.000000,54.139999,53.672009,197100
2020-09-24,53.639999,54.793999,52.630001,54.070000,53.602612,170600
2020-09-25,54.099998,55.500999,54.099998,55.490002,55.010342,123100
2020-09-28,56.740002,57.180000,56.571999,57.049999,56.556854,172800
2020-09-29,57.250000,57.520000,56.790001,57.290001,56.794781,258100
2020-09-30,57.720001,58.070000,57.062000,57.389999,56.893913,197500
2020-10-01,58.259998,58.411999,57.787998,58.340000,57.835705,146500
2020-10-02,56.880001,58.020000,56.240002,57.360001,56.864174,217100
2020-10-05,58.000000,58.759998,58.000000,58.756001,58.248108,163700
2020-10-06,58.950001,59.959999,58.310001,58.540001,58.033974,270900
2020-10-07,59.400002,60.271000,59.250000,60.150002,59.630058,199300
2020-10-08,61.279999,61.279999,60.369999,60.619999,60.095993,197300
2020-10-09,61.650002,62.540001,61.577999,62.459999,61.920090,363800
2020-10-12,63.470001,63.660000,62.951000,63.020000,62.475250,400700
2020-10-13,63.279999,63.279999,62.048000,62.900002,62.356289,469400
2020-10-14,63.240002,63.900002,63.000000,63.599998,63.050232,414500
2020-10-15,62.610001,63.299999,62.250000,63.169998,62.623951,202300
2020-10-16,63.689999,63.980000,62.639999,62.779999,62.237324,250700
2020-10-19,63.580002,63.580002,61.845001,62.009998,61.473976,252700
2020-10-20,62.450001,62.849998,62.034000,62.139999,61.602856,171200
2020-10-21,62.410000,62.889999,61.820000,61.910000,61.374844,231000
2020-10-22,62.400002,62.661999,61.509998,62.290001,61.751560,317800
2020-10-23,62.540001,62.580002,61.654999,62.419998,61.880432,130300
2020-10-26,61.720001,61.939999,59.625999,60.330002,59.808502,301800
2020-10-27,61.099998,61.179001,60.435001,60.490002,59.967121,180500
2020-10-28,59.700001,59.700001,57.930000,57.930000,57.429249,290800
2020-10-29,58.330002,59.599998,58.270000,59.195000,58.683311,240800
2020-10-30,58.869999,59.189999,57.160000,57.740002,57.240891,301200
2020-11-02,58.779999,59.180000,57.930000,58.540001,58.033974,206600
2020-11-03,59.599998,60.639999,58.884998,60.360001,59.838242,347500
2020-11-04,61.680000,62.240002,60.750000,61.476002,60.944595,344200
2020-11-05,63.220001,63.700001,62.847000,63.599998,63.050232,568200
2020-11-06,63.599998,63.619999,62.880001,63.400002,62.851967,306200
2020-11-09,65.839996,67.000000,62.700001,62.720001,62.177841,541300
2020-11-10,62.480000,62.500000,60.169998,61.310001,60.780033,334200
2020-11-11,62.150002,62.240002,61.520000,62.240002,61.701992,288400
2020-11-12,62.580002,63.220001,62.029999,62.290001,61.751560,224500
2020-11-13,63.240002,63.419998,62.320999,63.099998,62.554554,240600
2020-11-16,63.650002,63.939999,63.000000,63.630001,63.079975,398700
2020-11-17,64.294998,64.411003,63.630001,64.160004,63.605396,284700
2020-11-18,64.550003,65.500000,64.180000,64.800003,64.239868,367000
2020-11-19,65.190002,65.969002,64.570000,65.910004,65.340271,357100
2020-11-20,65.910004,66.139999,65.699997,65.870003,65.300613,293000
2020-11-23,66.614998,67.570000,66.550003,67.360001,66.777733,480800
2020-11-24,68.629997,68.809998,67.040001,68.459999,67.868225,446300
2020-11-25,68.250000,69.059998,67.705002,68.930000,68.334160,392100
2020-11-27,69.889999,69.989998,69.500000,69.730003,69.127251,290000
2020-11-30,70.050003,70.169998,67.440002,68.739998,68.145805,703400
2020-12-01,70.309998,70.309998,69.070000,69.720001,69.117332,531800
2020-12-02,68.730003,69.160004,67.879997,69.089996,68.492775,461800
2020-12-03,69.919998,70.269997,69.320000,69.900002,69.295776,405200
2020-12-04,70.690002,71.080002,70.099998,71.080002,70.465576,444700
2020-12-07,71.470001,72.099998,71.080002,72.099998,71.476761,740700
2020-12-08,72.199997,72.589996,71.699997,72.489998,71.863388,650000
2020-12-09,73.250000,73.269997,70.428001,70.959999,70.346611,715600
2020-12-10,69.589996,70.980003,69.419998,70.879997,70.267303,698300
2020-12-11,70.900002,71.330002,69.714996,70.430000,69.821198,474900
2020-12-14,71.339996,71.919998,70.750000,71.209999,70.594452,728600
2020-12-15,72.260002,72.361000,71.559998,72.300003,71.675034,552800
2020-12-16,72.980003,72.980003,71.559998,71.980003,71.357803,468100
2020-12-17,72.279999,73.459999,72.139999,73.430000,72.795265,520100
2020-12-18,73.639999,74.489998,73.110001,73.980003,73.340515,685100
2020-12-21,73.459999,75.089996,73.199997,74.690002,74.044373,964400
2020-12-22,76.650002,76.660004,74.910004,76.550003,75.888298,1331100
2020-12-23,77.830002,78.400002,76.752998,77.300003,76.631813,1289600
2020-12-24,77.620003,77.959999,76.360001,76.660004,75.997345,664600
2020-12-28,77.730003,78.089996,75.839996,75.889999,75.234001,1053800
2020-12-29,76.139999,76.139999,73.274002,74.379997,74.379997,1086500
2020-12-30,75.150002,76.620003,75.019997,76.550003,76.550003,754200
2020-12-31,77.110001,77.110001,75.959999,76.290001,76.290001,635500
