Date,Open,High,Low,Close,Adj Close,Volume
11/07/2012,43.610001,43.610001,42.843334,43.156666,42.406525,2243100
12/07/2012,42.936668,43.669998,42.48,43.543331,42.786465,1301400
13/07/2012,43.580002,43.996666,43.580002,43.916668,43.15332,648300
16/07/2012,44.080002,44.333332,43.776669,44.209999,43.441566,1603200
17/07/2012,44.439999,44.813332,44.013332,44.720001,43.942688,1294200
18/07/2012,44.646667,45.126667,44.59,44.919998,44.139214,1779600
19/07/2012,45.040001,45.133331,44.476665,44.706669,43.929592,1718400
20/07/2012,44.599998,44.610001,44.226665,44.236668,43.467766,1526400
23/07/2012,43.826668,43.826668,43.040001,43.666668,42.907673,2104200
24/07/2012,43.896667,43.896667,43.006668,43.18,42.429462,2192400
25/07/2012,43.786667,44.083332,43.373333,44.029999,43.264698,2531700
26/07/2012,44.696667,45.25,44.509998,44.869999,44.090092,3554400
27/07/2012,45.860001,46.25,45.256668,46.25,45.446114,4416000
30/07/2012,45.863335,45.913334,45.193333,45.263332,44.476578,1581000
31/07/2012,45.18,45.48,44.563332,44.603333,43.828056,1946700
01/08/2012,44.883331,45.02,43.763332,43.763332,43.002666,1363500
02/08/2012,43.533333,43.966667,43.143333,43.669998,42.910942,2829000
03/08/2012,44.463333,44.77,44.099998,44.130001,43.362953,1795500
06/08/2012,44.383331,44.673332,44.173332,44.483334,43.710155,1939500
07/08/2012,44.763332,44.773335,44.376667,44.593334,43.818222,1040400
08/08/2012,44.513332,44.543331,44.116669,44.246666,43.477592,1484100
09/08/2012,44.226665,44.486668,44.096668,44.27,43.500515,1326600
10/08/2012,44.02,44.346668,44.02,44.290001,43.520164,738900
13/08/2012,44.110001,44.240002,43.763332,44.186668,43.418633,1340700
14/08/2012,44.663334,44.663334,44.316666,44.566666,43.792015,1202700
15/08/2012,44.566666,44.996666,44.529999,44.943333,44.162151,903600
16/08/2012,44.863335,44.863335,44.336666,44.566666,43.792015,1383900
17/08/2012,44.536667,44.59,44.006668,44.383331,43.611885,1075500
20/08/2012,44.336666,44.349998,43.993332,44.283333,43.513618,997500
21/08/2012,44.349998,44.653332,44.136665,44.279999,43.510345,1234200
22/08/2012,44.266666,44.773335,44.186668,44.673332,43.896832,838500
23/08/2012,44.66,44.866669,44.366669,44.720001,43.942688,817200
24/08/2012,44.703335,45.41,44.666668,45.333332,44.545368,1491900
27/08/2012,45.463333,45.52,45.063332,45.263332,44.476578,999000
28/08/2012,45.279999,45.493332,45.066666,45.433334,44.643631,589500
29/08/2012,45.436668,45.566666,45.216667,45.373333,44.584671,567300
30/08/2012,45.086666,45.213333,44.893333,45.113335,44.329185,460500
31/08/2012,45.373333,45.513332,44.880001,45.459999,44.669823,1654200
04/09/2012,45.580002,46.296665,45.259998,46.143333,45.341297,1961400
05/09/2012,46.183334,46.25,45.84,46.033333,45.233204,1504500
06/09/2012,46.23,47.086666,46.23,46.976665,46.16013,1611300
07/09/2012,47.143333,47.173332,46.693333,46.953335,46.137215,1766100
10/09/2012,46.936668,46.956669,46.473331,46.563332,45.75399,721200
11/09/2012,46.57,46.603333,46.386665,46.453335,45.645908,961500
12/09/2012,46.650002,46.68,46.220001,46.450001,45.64262,862500
13/09/2012,46.336666,47.033333,46.27,46.826668,46.012741,1976700
14/09/2012,47,47.459999,46.853333,47.253334,46.431992,3798300
17/09/2012,47.213333,47.720001,47.073334,47.716667,46.88728,883500
18/09/2012,47.666668,48.123333,47.639999,48.083332,47.247574,2047500
19/09/2012,48.200001,48.256668,47.613335,47.866669,47.034668,1531800
20/09/2012,47.790001,48.02,47.656666,47.976665,47.142754,698400
21/09/2012,48.176666,48.41,48.076668,48.246666,47.408062,947100
24/09/2012,47.953335,47.953335,47.536667,47.666668,46.948425,883500
25/09/2012,47.896667,48.206669,47.343334,47.436668,46.721889,803400
26/09/2012,47.703335,47.703335,46.66,46.766666,46.061993,1858500
27/09/2012,46.993332,47.57,46.853333,47.453335,46.7383,532500
28/09/2012,47.403332,47.626667,47.006668,47.529999,46.813812,823200
01/10/2012,47.733334,48.203335,47.643333,47.876667,47.155254,1138500
02/10/2012,48.310001,48.403332,48.07,48.393333,47.664139,5371200
03/10/2012,48.580002,48.75,48.203335,48.740002,48.005585,1315200
04/10/2012,49,49.259998,48.686668,48.939999,48.202564,1197900
05/10/2012,49.200001,49.513332,48.856667,49.060001,48.320766,2350800
08/10/2012,49.060001,49.060001,48.523335,48.596668,47.864426,2432100
09/10/2012,48.436668,48.566666,47.596668,47.683334,46.964844,1336800
10/10/2012,47.68,47.700001,47.053333,47.313332,46.600418,1541400
11/10/2012,47.593334,47.946667,47.426666,47.546665,46.830231,990300
12/10/2012,47.756668,47.759998,47.146667,47.213333,46.50193,1375200
15/10/2012,47.333332,47.516666,47.02,47.443333,46.728462,1790400
16/10/2012,47.546665,48.040001,47.546665,48.02,47.296436,946200
17/10/2012,48.033333,48.77,48.023335,48.639999,47.907093,1767000
18/10/2012,48.630001,48.630001,47.913334,47.913334,47.191383,851100
19/10/2012,47.866669,47.866669,46.336666,46.466667,45.766502,2826000
22/10/2012,46.483334,46.533333,45.886665,46.296665,45.599068,3099300
23/10/2012,45.779999,45.869999,44.833332,45.400002,44.715919,3440700
24/10/2012,46,46.043331,45.419998,45.483334,44.798008,2343600
25/10/2012,45.720001,46.296665,45.396667,45.5,44.814411,1356600
26/10/2012,45.490002,45.726665,44.713333,44.986668,44.308807,1709400
31/10/2012,44.900002,44.956669,43.849998,43.956669,43.294323,3277500
01/11/2012,44,45.013332,44,44.683334,44.01004,3361200
02/11/2012,44.619999,44.676666,43.583332,43.630001,42.97258,2110800
05/11/2012,43.733334,44.493332,43.733334,44.426666,43.757252,1841400
06/11/2012,44.459999,44.666668,44.18,44.360001,43.691582,1199700
07/11/2012,43.746666,44.143333,43,43.32,42.667252,3719700
08/11/2012,43.353333,43.353333,42.73,42.803333,42.158375,2076900
09/11/2012,42.5,43.676666,41.876667,43.336666,42.68367,2923500
12/11/2012,44,44.333332,43.869999,44.099998,43.435501,3089100
13/11/2012,43.759998,44.363335,43.759998,44.096668,43.432232,1585800
14/11/2012,44.323334,44.323334,43.103333,43.246666,42.59502,1651200
15/11/2012,43.216667,43.246666,42.456669,42.853333,42.207607,2127900
16/11/2012,42.803333,44.043331,42.803333,43.873333,43.212257,2824800
19/11/2012,44.459999,44.596668,43.959999,44.476665,43.806496,1847100
20/11/2012,44.363335,45.403332,44.363335,45.403332,44.719196,1660500
21/11/2012,45.66,45.66,45.213333,45.509998,44.824253,1334100
23/11/2012,45.673332,46.073334,45.673332,46.073334,45.379105,912900
26/11/2012,46.046665,46.046665,45.416668,45.843334,45.152569,702300
27/11/2012,45.676666,46.093334,45.59,45.673332,44.985126,1020600
28/11/2012,45.556667,45.886665,44.823334,45.886665,45.195248,962100
29/11/2012,46.443333,46.653332,46.043331,46.623333,45.920815,1300500
30/11/2012,46.666668,46.753334,46.116669,46.25,45.553112,1029900
03/12/2012,46.743332,46.743332,46.026669,46.146667,45.451332,1075500
04/12/2012,46.23,46.326668,45.913334,46.16,45.464466,649200
05/12/2012,46.423332,46.689999,45.716667,46.116669,45.421791,535800
06/12/2012,45.963333,46.316666,45.84,45.91,45.218235,438300
07/12/2012,46.130001,46.276669,45.48,45.636665,44.949009,984300
10/12/2012,45.650002,46.426666,45.639999,46.323334,45.625332,1361100
11/12/2012,46.599998,47.113335,46.540001,47.053333,46.344337,1653000
12/12/2012,47.290001,47.290001,46.763332,46.893333,46.186745,730200
13/12/2012,46.883331,46.923332,46.163334,46.310001,45.612206,924600
14/12/2012,46.086666,46.503334,45.963333,46.02,45.326565,741000
17/12/2012,46.07,46.470001,46.049999,46.470001,45.769794,861300
18/12/2012,46.696667,46.986668,46.416668,46.923332,46.216293,1193400
19/12/2012,47,47,46.243332,46.356667,45.691608,774600
20/12/2012,46.369999,46.506668,46.096668,46.360001,45.694878,798600
21/12/2012,45.893333,46.143333,45.599998,45.983334,45.32362,1636500
24/12/2012,45.826668,46.036667,45.75,45.946667,45.287487,291300
26/12/2012,46.049999,46.083332,45.343334,45.543331,44.889942,1083900
27/12/2012,45.593334,45.986668,44.836666,45.403332,44.751942,1278300
28/12/2012,45.233334,45.466667,44.926666,44.98,44.334679,1412100
31/12/2012,44.970001,45.753334,44.736668,45.740002,45.083778,811500
02/01/2013,46.77,47.240002,46.490002,47.206669,46.529404,2048700
03/01/2013,47.206669,47.573334,46.990002,47.256668,46.57869,1151400
04/01/2013,47.246666,47.753334,47.246666,47.540001,46.85796,1484100
07/01/2013,47.273335,47.876667,47.253334,47.846668,47.160233,1403700
08/01/2013,47.776669,48.153332,47.596668,48.119999,47.42963,703500
09/01/2013,48.266666,48.77,48.080002,48.77,48.070305,924900
10/01/2013,49.123333,49.123333,48.273335,48.880001,48.178734,1693800
11/01/2013,48.966667,48.966667,48.266666,48.493332,47.797615,1296900
14/01/2013,48.490002,48.633331,48.336666,48.606667,47.909313,1779900
15/01/2013,48.476665,48.766666,48.136665,48.689999,47.991447,1072800
16/01/2013,48.66,48.743332,48.136665,48.139999,47.449345,674700
17/01/2013,48.333332,48.333332,47.856667,48.173332,47.482208,1152300
18/01/2013,48.426666,48.43,47.916668,48.259998,47.567627,1096200
22/01/2013,48.470001,48.549999,47.953335,48.493332,47.797615,1698000
23/01/2013,48.549999,48.626667,48.113335,48.169998,47.47892,1121100
24/01/2013,48.363335,48.66,47.993332,48.23,47.538055,1654800
25/01/2013,48.383331,48.706669,48.119999,48.68,47.981598,1215900
28/01/2013,48.93,48.93,48.443333,48.496666,47.800892,991800
29/01/2013,48.483334,48.759998,48.189999,48.733334,48.034157,1094700
30/01/2013,48.776669,48.796665,48.283333,48.346668,47.653053,651300
31/01/2013,48.32,48.720001,48.173332,48.526669,47.830475,489900
01/02/2013,48.803333,49.473331,48.796665,49.256668,48.549992,1711200
04/02/2013,49.110001,49.206669,48.466667,48.556667,47.860035,699900
05/02/2013,48.666668,49.133331,48.666668,49.086666,48.382439,1071000
06/02/2013,49.16,49.259998,48.656666,48.876667,48.175438,922500
07/02/2013,48.806667,48.913334,48.066666,48.400002,47.705624,1820400
08/02/2013,48.636665,48.950001,48.516666,48.843334,48.142586,1729800
11/02/2013,49.043331,49.233334,48.619999,48.706669,48.007885,1806900
12/02/2013,48.723331,48.766666,48.459999,48.490002,47.794323,1119000
13/02/2013,48.733334,48.833332,48.466667,48.796665,48.096584,665100
14/02/2013,48.833332,48.903332,48.223331,48.683334,47.984882,1712700
15/02/2013,48.666668,48.68,48.386665,48.586666,47.889606,866700
19/02/2013,48.553333,48.75,48.349998,48.713333,48.01445,698700
20/02/2013,48.713333,48.986668,48.303333,48.303333,47.610336,621000
21/02/2013,48.026669,48.279999,47.716667,47.913334,47.225933,1408800
22/02/2013,48.146667,48.676666,48.139999,48.676666,47.978317,1354800
25/02/2013,48.706669,49.080002,48.080002,48.123333,47.432922,1704900
26/02/2013,48.176666,48.346668,47.75,48.153332,47.462482,1081500
27/02/2013,48.276669,49.143333,48.150002,48.896667,48.195148,1685400
28/02/2013,48.893333,49.543331,48.893333,49.263332,48.556553,1917900
01/03/2013,48.830002,49.866669,48.816666,49.856667,49.14138,1580400
